typeID,attributeID,valueInt,valueFloat
77879,2531,None,20000.0
77879,2532,None,26400.0
77879,2533,None,27000.0
77879,2534,None,27.0
77880,9,None,800.0
77880,37,None,850.0
77880,55,None,230000.0
77880,70,None,2.4
77880,76,None,50000.0
77880,192,None,6.0
77880,208,None,12.0
77880,209,None,0.0
77880,210,None,0.0
77880,211,None,0.0
77880,238,None,6.6
77880,239,None,6.6
77880,240,None,6.6
77880,241,None,6.6
77880,246,None,395.0
77880,263,None,2200.0
77880,265,None,1000.0
77880,267,None,0.54
77880,268,None,0.45
77880,269,None,0.72
77880,270,None,0.9
77880,271,None,0.54
77880,272,None,0.45
77880,273,None,0.72
77880,274,None,0.9
77880,479,None,1200000.0
77880,481,None,100000.0
77880,482,None,700.0
77880,484,None,0.75
77880,525,None,1.0
77880,552,None,80.0
77880,562,None,0.0
77880,564,None,656.0
77880,2531,None,20000.0
77880,2532,None,34320.0
77880,2533,None,35100.0
77880,2534,None,20.0
77881,9,None,500.0
77881,37,None,1250.0
77881,55,None,135000.0
77881,70,None,2.26125
77881,76,None,80000.0
77881,192,None,6.0
77881,208,None,16.8
77881,209,None,0.0
77881,210,None,0.0
77881,211,None,0.0
77881,238,None,4.4
77881,239,None,4.4
77881,240,None,4.4
77881,241,None,4.4
77881,246,None,394.0
77881,263,None,500.0
77881,265,None,1000.0
77881,267,None,0.54
77881,268,None,0.45
77881,269,None,0.72
77881,270,None,0.9
77881,271,None,0.54
77881,272,None,0.45
77881,273,None,0.72
77881,274,None,0.9
77881,479,None,468750.0
77881,481,None,50000.0
77881,482,None,433.0
77881,484,None,0.75
77881,525,None,1.0
77881,552,None,38.0
77881,562,None,0.0
77881,564,None,675.0
77881,2531,None,20000.0
77881,2532,None,26400.0
77881,2533,None,27000.0
77881,2534,None,27.0
77882,9,None,800.0
77882,37,None,850.0
77882,55,None,230000.0
77882,70,None,2.4
77882,76,None,50000.0
77882,192,None,6.0
77882,208,None,12.0
77882,209,None,0.0
77882,210,None,0.0
77882,211,None,0.0
77882,238,None,6.6
77882,239,None,6.6
77882,240,None,6.6
77882,241,None,6.6
77882,246,None,394.0
77882,263,None,1000.0
77882,265,None,2200.0
77882,267,None,0.54
77882,268,None,0.45
77882,269,None,0.72
77882,270,None,0.9
77882,271,None,0.54
77882,272,None,0.45
77882,273,None,0.72
77882,274,None,0.9
77882,479,None,1200000.0
77882,481,None,100000.0
77882,482,None,700.0
77882,484,None,0.75
77882,525,None,1.0
77882,552,None,80.0
77882,562,None,0.0
77882,564,None,656.0
77882,2531,None,20000.0
77882,2532,None,34320.0
77882,2533,None,35100.0
77882,2534,None,20.0
77883,9,None,500.0
77883,37,None,1250.0
77883,55,None,135000.0
77883,70,None,2.26125
77883,76,None,80000.0
77883,192,None,6.0
77883,208,None,16.8
77883,209,None,0.0
77883,210,None,0.0
77883,211,None,0.0
77883,238,None,4.4
77883,239,None,4.4
77883,240,None,4.4
77883,241,None,4.4
77883,246,None,397.0
77883,263,None,1000.0
77883,265,None,500.0
77883,267,None,0.9
77883,268,None,0.45
77883,269,None,0.54
77883,270,None,0.72
77883,271,None,0.9
77883,272,None,0.45
77883,273,None,0.54
77883,274,None,0.72
77883,479,None,468750.0
77883,481,None,50000.0
77883,482,None,433.0
77883,484,None,0.75
77883,525,None,1.0
77883,552,None,38.0
77883,562,None,0.0
77883,564,None,675.0
77883,2531,None,20000.0
77883,2532,None,26400.0
77883,2533,None,27000.0
77883,2534,None,27.0
77884,9,None,800.0
77884,37,None,850.0
77884,55,None,230000.0
77884,70,None,2.4
77884,76,None,50000.0
77884,192,None,6.0
77884,208,None,12.0
77884,209,None,0.0
77884,210,None,0.0
77884,211,None,0.0
77884,238,None,6.6
77884,239,None,6.6
77884,240,None,6.6
77884,241,None,6.6
77884,246,None,397.0
77884,263,None,2200.0
77884,265,None,1000.0
77884,267,None,0.9
77884,268,None,0.45
77884,269,None,0.54
77884,270,None,0.72
77884,271,None,0.9
77884,272,None,0.45
77884,273,None,0.54
77884,274,None,0.72
77884,479,None,1200000.0
77884,481,None,100000.0
77884,482,None,700.0
77884,484,None,0.75
77884,525,None,1.0
77884,552,None,80.0
77884,562,None,0.0
77884,564,None,656.0
77884,2531,None,20000.0
77884,2532,None,34320.0
77884,2533,None,35100.0
77884,2534,None,20.0
77919,175,None,12.0
77919,176,None,12.0
77919,177,None,12.0
77919,178,None,12.0
77919,179,None,12.0
77919,330,None,1036800000.0
77919,1087,None,10.0
77919,1890,None,1.0
77919,1916,None,1.0
77934,175,None,6.0
77934,176,None,6.0
77934,177,None,6.0
77934,178,None,6.0
77934,179,None,6.0
77934,330,None,172800000.0
77934,1087,None,10.0
77934,1890,None,1.0
77934,1916,None,1.0
77984,1158,None,1.0
78260,9,None,1200000.0
78260,11,None,600000.0
78260,12,None,2.0
78260,13,None,2.0
78260,14,None,2.0
78260,48,None,15000.0
78260,55,None,3600000.0
78260,76,None,350000.0
78260,109,None,0.8
78260,110,None,0.8
78260,111,None,0.8
78260,113,None,0.8
78260,136,None,1.0
78260,192,None,8.0
78260,208,None,500.0
78260,209,None,500.0
78260,210,None,500.0
78260,211,None,500.0
78260,263,None,9600000.0
78260,265,None,4800000.0
78260,267,None,0.8
78260,268,None,0.8
78260,269,None,0.8
78260,270,None,0.8
78260,271,None,0.8
78260,272,None,0.8
78260,273,None,0.8
78260,274,None,0.8
78260,479,None,1e+12
78260,482,None,100000.0
78260,484,None,1.0
78260,524,None,1.0
78260,552,None,50000.0
78260,564,None,65.0
78260,797,None,400000.0
78260,2034,None,9600000.0
78260,2035,None,5000.0
78260,2036,None,5000.0
78260,2045,None,1e-05
78260,2056,None,5.0
78260,2112,None,1e-05
78260,2113,None,1e-05
78260,2115,None,1e-05
78260,2116,None,1e-05
78260,2135,None,1e-05
78260,2244,None,1.0
78260,2253,None,1e-05
78260,2268,None,50000.0
78260,3354,None,500.0
78260,3355,None,500.0
78260,3356,None,500.0
78260,5754,None,13161.0
78287,175,None,4.0
78287,176,None,4.0
78287,177,None,4.0
78287,178,None,4.0
78287,179,None,4.0
78287,182,None,3402.0
78287,277,None,1.0
78287,330,None,86400000.0
78287,1087,None,10.0
78287,1890,None,1.0
78287,1916,None,1.0
78287,2422,None,19731.5
78288,175,None,8.0
78288,176,None,8.0
78288,177,None,8.0
78288,178,None,8.0
78288,179,None,8.0
78288,182,None,3402.0
78288,277,None,1.0
78288,330,None,86400000.0
78288,1087,None,10.0
78288,1890,None,1.0
78288,1916,None,1.0
78288,2422,None,19731.5
78289,175,None,6.0
78289,176,None,6.0
78289,177,None,6.0
78289,178,None,6.0
78289,179,None,6.0
78289,182,None,3402.0
78289,277,None,1.0
78289,330,None,259200000.0
78289,1087,None,10.0
78289,1890,None,1.0
78289,1916,None,1.0
78289,2422,None,19731.5
78290,182,None,3405.0
78290,277,None,1.0
78290,330,None,7200000.0
78290,633,None,0.0
78290,1087,None,14.0
78290,2353,None,-6.0
78290,2422,None,19731.5
78291,182,None,3405.0
78291,277,None,1.0
78291,330,None,7200000.0
78291,633,None,3.0
78291,1087,None,14.0
78291,2353,None,-12.0
78291,2422,None,19731.5
78292,182,None,3405.0
78292,277,None,1.0
78292,330,None,7200000.0
78292,633,None,5.0
78292,1087,None,14.0
78292,2353,None,-18.0
78292,2422,None,19731.5
78293,182,None,3405.0
78293,277,None,1.0
78293,330,None,7200000.0
78293,633,None,6.0
78293,1087,None,14.0
78293,2353,None,-24.0
78293,2422,None,19731.5
78294,66,None,-3.0
78294,182,None,3405.0
78294,277,None,1.0
78294,330,None,7200000.0
78294,633,None,0.0
78294,1087,None,15.0
78294,2422,None,19731.5
78295,66,None,-6.0
78295,182,None,3405.0
78295,277,None,1.0
78295,330,None,7200000.0
78295,633,None,3.0
78295,1087,None,15.0
78295,2422,None,19731.5
78296,9,None,2000.0
78296,37,None,650.0
78296,55,None,420800.0
78296,70,None,0.43
78296,76,None,55000.0
78296,97,None,1080.0
78296,192,None,6.0
78296,208,None,15.0
78296,209,None,0.0
78296,210,None,0.0
78296,211,None,0.0
78296,246,None,394.0
78296,263,None,1200.0
78296,265,None,7200.0
78296,267,None,0.45
78296,268,None,0.9
78296,269,None,0.72
78296,270,None,0.54
78296,271,None,0.45
78296,272,None,0.9
78296,273,None,0.72
78296,274,None,0.54
78296,479,None,1250000.0
78296,481,None,260000.0
78296,482,None,1975.0
78296,484,None,0.75
78296,525,None,1.0
78296,552,None,115.0
78296,562,None,0.0
78296,564,None,300.0
78296,2519,None,12000.0
78296,2520,None,12000.0
78296,2521,None,6000.0
78296,2522,None,120.0
78297,9,None,2000.0
78297,37,None,650.0
78297,55,None,420800.0
78297,70,None,0.43
78297,76,None,55000.0
78297,97,None,1080.0
78297,192,None,6.0
78297,208,None,15.0
78297,209,None,0.0
78297,210,None,0.0
78297,211,None,0.0
78297,246,None,395.0
78297,263,None,1200.0
78297,265,None,7200.0
78297,267,None,0.54
78297,268,None,0.45
78297,269,None,0.72
78297,270,None,0.9
78297,271,None,0.54
78297,272,None,0.45
78297,273,None,0.72
78297,274,None,0.9
78297,479,None,1250000.0
78297,481,None,260000.0
78297,482,None,1975.0
78297,484,None,0.75
78297,525,None,1.0
78297,552,None,115.0
78297,562,None,0.0
78297,564,None,300.0
78297,2519,None,12000.0
78297,2520,None,12000.0
78297,2521,None,6000.0
78297,2522,None,120.0
78298,9,None,2000.0
78298,37,None,650.0
78298,55,None,420800.0
78298,70,None,0.43
78298,76,None,55000.0
78298,97,None,1080.0
78298,192,None,6.0
78298,208,None,15.0
78298,209,None,0.0
78298,210,None,0.0
78298,211,None,0.0
78298,246,None,395.0
78298,263,None,7200.0
78298,265,None,1200.0
78298,267,None,0.54
78298,268,None,0.45
78298,269,None,0.72
78298,270,None,0.9
78298,271,None,0.54
78298,272,None,0.45
78298,273,None,0.72
78298,274,None,0.9
78298,479,None,1250000.0
78298,481,None,260000.0
78298,482,None,1975.0
78298,484,None,0.75
78298,525,None,1.0
78298,552,None,115.0
78298,562,None,0.0
78298,564,None,300.0
78298,2519,None,12000.0
78298,2520,None,12000.0
78298,2521,None,6000.0
78298,2522,None,120.0
78299,9,None,2000.0
78299,37,None,650.0
78299,55,None,420800.0
78299,70,None,0.43
78299,76,None,55000.0
78299,97,None,1080.0
78299,192,None,6.0
78299,208,None,15.0
78299,209,None,0.0
78299,210,None,0.0
78299,211,None,0.0
78299,246,None,397.0
78299,263,None,7200.0
78299,265,None,1200.0
78299,267,None,0.9
78299,268,None,0.45
78299,269,None,0.54
78299,270,None,0.72
78299,271,None,0.9
78299,272,None,0.45
78299,273,None,0.54
78299,274,None,0.72
78299,479,None,1250000.0
78299,481,None,260000.0
78299,482,None,1975.0
78299,484,None,0.75
78299,525,None,1.0
78299,552,None,115.0
78299,562,None,0.0
78299,564,None,300.0
78299,2519,None,12000.0
78299,2520,None,12000.0
78299,2521,None,6000.0
78299,2522,None,120.0
78300,66,None,-9.0
78300,182,None,3405.0
78300,277,None,1.0
78300,330,None,7200000.0
78300,633,None,5.0
78300,1087,None,15.0
78300,2422,None,19731.5
78301,66,None,-12.0
78301,182,None,3405.0
78301,277,None,1.0
78301,330,None,7200000.0
78301,633,None,6.0
78301,1087,None,15.0
78301,2422,None,19731.5
78302,182,None,3405.0
78302,277,None,1.0
78302,330,None,7200000.0
78302,633,None,0.0
78302,1087,None,16.0
78302,2422,None,19731.5
78302,3206,None,1000.0
78303,182,None,3405.0
78303,277,None,1.0
78303,330,None,7200000.0
78303,633,None,3.0
78303,1087,None,16.0
78303,2422,None,19731.5
78303,3206,None,2000.0
78304,9,None,6500.0
78304,37,None,350.0
78304,55,None,750000.0
78304,70,None,0.1
78304,76,None,200000.0
78304,97,None,4200.0
78304,192,None,7.0
78304,208,None,35.0
78304,209,None,0.0
78304,210,None,0.0
78304,211,None,0.0
78304,246,None,394.0
78304,263,None,4700.0
78304,265,None,10800.0
78304,267,None,0.45
78304,268,None,0.9
78304,269,None,0.72
78304,270,None,0.54
78304,271,None,0.45
78304,272,None,0.9
78304,273,None,0.72
78304,274,None,0.54
78304,479,None,600000.0
78304,481,None,550000.0
78304,482,None,8250.0
78304,484,None,0.75
78304,525,None,1.0
78304,552,None,625.0
78304,562,None,0.0
78304,564,None,200.0
78304,2519,None,24000.0
78304,2520,None,30000.0
78304,2521,None,20000.0
78304,2522,None,375.0
78305,182,None,3405.0
78305,277,None,1.0
78305,330,None,7200000.0
78305,633,None,5.0
78305,1087,None,16.0
78305,2422,None,19731.5
78305,3206,None,3000.0
78306,182,None,3405.0
78306,277,None,1.0
78306,330,None,7200000.0
78306,633,None,6.0
78306,1087,None,16.0
78306,2422,None,19731.5
78306,3206,None,4000.0
78307,64,None,1.03
78307,182,None,3405.0
78307,277,None,1.0
78307,330,None,7200000.0
78307,633,None,0.0
78307,1087,None,17.0
78307,2422,None,19731.5
78308,9,None,6500.0
78308,37,None,350.0
78308,55,None,750000.0
78308,70,None,0.1
78308,76,None,200000.0
78308,97,None,4200.0
78308,192,None,7.0
78308,208,None,35.0
78308,209,None,0.0
78308,210,None,0.0
78308,211,None,0.0
78308,246,None,397.0
78308,263,None,10800.0
78308,265,None,4700.0
78308,267,None,0.9
78308,268,None,0.45
78308,269,None,0.54
78308,270,None,0.72
78308,271,None,0.9
78308,272,None,0.45
78308,273,None,0.54
78308,274,None,0.72
78308,479,None,600000.0
78308,481,None,550000.0
78308,482,None,8250.0
78308,484,None,0.75
78308,525,None,1.0
78308,552,None,625.0
78308,562,None,0.0
78308,564,None,200.0
78308,2519,None,24000.0
78308,2520,None,30000.0
78308,2521,None,20000.0
78308,2522,None,375.0
78309,9,None,6500.0
78309,37,None,350.0
78309,55,None,750000.0
78309,70,None,0.1
78309,76,None,200000.0
78309,97,None,4200.0
78309,192,None,7.0
78309,208,None,35.0
78309,209,None,0.0
78309,210,None,0.0
78309,211,None,0.0
78309,246,None,395.0
78309,263,None,10800.0
78309,265,None,4700.0
78309,267,None,0.54
78309,268,None,0.45
78309,269,None,0.72
78309,270,None,0.9
78309,271,None,0.54
78309,272,None,0.45
78309,273,None,0.72
78309,274,None,0.9
78309,479,None,600000.0
78309,481,None,550000.0
78309,482,None,8250.0
78309,484,None,0.75
78309,525,None,1.0
78309,552,None,625.0
78309,562,None,0.0
78309,564,None,200.0
78309,2519,None,24000.0
78309,2520,None,30000.0
78309,2521,None,20000.0
78309,2522,None,375.0
78310,9,None,6500.0
78310,37,None,350.0
78310,55,None,750000.0
78310,70,None,0.1
78310,76,None,200000.0
78310,97,None,4200.0
78310,192,None,7.0
78310,208,None,35.0
78310,209,None,0.0
78310,210,None,0.0
78310,211,None,0.0
78310,246,None,395.0
78310,263,None,4700.0
78310,265,None,10800.0
78310,267,None,0.54
78310,268,None,0.45
78310,269,None,0.72
78310,270,None,0.9
78310,271,None,0.54
78310,272,None,0.45
78310,273,None,0.72
78310,274,None,0.9
78310,479,None,600000.0
78310,481,None,550000.0
78310,482,None,8250.0
78310,484,None,0.75
78310,525,None,1.0
78310,552,None,625.0
78310,562,None,0.0
78310,564,None,200.0
78310,2519,None,24000.0
78310,2520,None,30000.0
78310,2521,None,20000.0
78310,2522,None,375.0
78311,64,None,1.06
78311,182,None,3405.0
78311,277,None,1.0
78311,330,None,7200000.0
78311,633,None,3.0
78311,1087,None,17.0
78311,2422,None,19731.5
78312,64,None,1.09
78312,182,None,3405.0
78312,277,None,1.0
78312,330,None,7200000.0
78312,633,None,5.0
78312,1087,None,17.0
78312,2422,None,19731.5
78313,64,None,1.12
78313,182,None,3405.0
78313,277,None,1.0
78313,330,None,7200000.0
78313,633,None,6.0
78313,1087,None,17.0
78313,2422,None,19731.5
78314,182,None,3405.0
78314,277,None,1.0
78314,330,None,7200000.0
78314,633,None,0.0
78314,1087,None,14.0
78314,2267,None,-6.0
78314,2422,None,19731.5
78315,182,None,3405.0
78315,277,None,1.0
78315,330,None,7200000.0
78315,633,None,3.0
78315,1087,None,14.0
78315,2267,None,-12.0
78315,2422,None,19731.5
78316,182,None,3405.0
78316,277,None,1.0
78316,330,None,7200000.0
78316,633,None,5.0
78316,1087,None,14.0
78316,2267,None,-18.0
78316,2422,None,19731.5
78317,182,None,3405.0
78317,277,None,1.0
78317,330,None,7200000.0
78317,633,None,6.0
78317,1087,None,14.0
78317,2267,None,-24.0
78317,2422,None,19731.5
78318,182,None,3405.0
78318,277,None,1.0
78318,330,None,7200000.0
78318,633,None,0.0
78318,1079,None,3.0
78318,1087,None,15.0
78318,2422,None,19731.5
78319,182,None,3405.0
78319,277,None,1.0
78319,330,None,7200000.0
78319,633,None,3.0
78319,1079,None,6.0
78319,1087,None,15.0
78319,2422,None,19731.5
78320,182,None,3405.0
78320,277,None,1.0
78320,330,None,7200000.0
78320,633,None,5.0
78320,1079,None,9.0
78320,1087,None,15.0
78320,2422,None,19731.5
78321,182,None,3405.0
78321,277,None,1.0
78321,330,None,7200000.0
78321,633,None,6.0
78321,1079,None,12.0
78321,1087,None,15.0
78321,2422,None,19731.5
78322,182,None,3405.0
78322,277,None,1.0
78322,330,None,7200000.0
78322,633,None,0.0
78322,994,None,-2.0
78322,995,None,-2.0
78322,996,None,-2.0
78322,997,None,-2.0
78322,1087,None,16.0
78322,2422,None,19731.5
78323,182,None,3405.0
78323,277,None,1.0
78323,330,None,7200000.0
78323,633,None,3.0
78323,994,None,-4.0
78323,995,None,-4.0
78323,996,None,-4.0
78323,997,None,-4.0
78323,1087,None,16.0
78323,2422,None,19731.5
78324,182,None,3405.0
78324,277,None,1.0
78324,330,None,7200000.0
78324,633,None,5.0
78324,994,None,-6.0
78324,995,None,-6.0
78324,996,None,-6.0
78324,997,None,-6.0
78324,1087,None,16.0
78324,2422,None,19731.5
78325,182,None,3405.0
78325,277,None,1.0
78325,330,None,7200000.0
78325,633,None,6.0
78325,994,None,-8.0
78325,995,None,-8.0
78325,996,None,-8.0
78325,997,None,-8.0
78325,1087,None,16.0
78325,2422,None,19731.5
78326,182,None,3405.0
78326,277,None,1.0
78326,330,None,7200000.0
78326,351,None,3.0
78326,633,None,0.0
78326,767,None,3.0
78326,1087,None,17.0
78326,2422,None,19731.5
78327,182,None,3405.0
78327,277,None,1.0
78327,330,None,7200000.0
78327,351,None,6.0
78327,633,None,3.0
78327,767,None,6.0
78327,1087,None,17.0
78327,2422,None,19731.5
78328,182,None,3405.0
78328,277,None,1.0
78328,330,None,7200000.0
78328,351,None,9.0
78328,633,None,5.0
78328,767,None,9.0
78328,1087,None,17.0
78328,2422,None,19731.5
78329,182,None,3405.0
78329,277,None,1.0
78329,330,None,7200000.0
78329,351,None,12.0
78329,633,None,6.0
78329,767,None,12.0
78329,1087,None,17.0
78329,2422,None,19731.5
78330,30,None,70000.0
78330,50,None,600.0
78330,2334,None,1.0
78330,2431,None,1.0
78330,2791,None,1.0
78333,3,None,0.0
78333,9,None,1125.0
78333,11,None,66.0
78333,12,None,4.0
78333,13,None,3.0
78333,14,None,6.0
78333,15,None,0.0
78333,19,None,1.0
78333,21,None,0.0
78333,37,None,322.3
78333,48,None,180.0
78333,49,None,0.0
78333,55,None,290000.0
78333,70,None,2.475
78333,76,None,36000.0
78333,79,None,5000.0
78333,101,None,1.0
78333,102,None,4.0
78333,109,None,0.67
78333,110,None,0.67
78333,111,None,0.67
78333,113,None,0.67
78333,124,None,16777200.0
78333,129,None,450.0
78333,136,None,1.0
78333,153,None,8.13e-07
78333,182,None,33093.0
78333,183,None,33094.0
78333,188,None,0.0
78333,192,None,6.0
78333,208,None,0.0
78333,209,None,14.0
78333,210,None,0.0
78333,211,None,0.0
78333,217,None,397.0
78333,246,None,397.0
78333,263,None,1200.0
78333,265,None,1125.0
78333,267,None,0.4
78333,268,None,0.9
78333,269,None,0.75
78333,270,None,0.65
78333,271,None,1.0
78333,272,None,0.5
78333,273,None,0.6
78333,274,None,0.8
78333,277,None,2.0
78333,278,None,2.0
78333,283,None,0.0
78333,422,None,1.0
78333,479,None,625000.0
78333,482,None,550.0
78333,484,None,0.75
78333,524,None,0.75
78333,525,None,1.0
78333,552,None,50.4
78333,564,None,605.0
78333,600,None,4.5
78333,633,None,0.0
78333,661,None,2000.0
78333,662,None,0.25
78333,729,None,10.0
78333,738,None,7.5
78333,793,None,100.0
78333,1132,None,350.0
78333,1137,None,3.0
78333,1154,None,3.0
78333,1178,None,100.0
78333,1179,None,0.01
78333,1196,None,0.01
78333,1198,None,0.01
78333,1199,None,100.0
78333,1200,None,100.0
78333,1224,None,0.85
78333,1259,None,0.76
78333,1261,None,0.5
78333,1262,None,0.63
78333,1271,None,0.0
78333,1281,None,1.0
78333,1547,None,1.0
78333,1555,None,40.0
78333,1768,None,11342.0
78333,2045,None,1.0
78333,2113,None,1.0
78333,2115,None,1.0
78333,2789,None,25.0
78333,5796,None,2.14748e+12
78358,64,None,1.04
78358,315,None,3.0
78358,330,None,172800000.0
78358,895,None,7.0
78358,1087,None,11.0
78358,1890,None,1.0
78358,1916,None,1.0
78360,1955,None,30.0
78366,3,None,0.0
78366,9,None,5625.0
78366,11,None,830.0
78366,12,None,4.0
78366,13,None,6.0
78366,14,None,7.0
78366,15,None,0.0
78366,19,None,1.0
78366,21,None,0.0
78366,37,None,160.0
78366,48,None,500.0
78366,49,None,0.0
78366,55,None,625000.0
78366,70,None,0.65
78366,76,None,65000.0
78366,79,None,7500.0
78366,101,None,6.0
78366,102,None,0.0
78366,109,None,0.67
78366,110,None,0.67
78366,111,None,0.67
78366,113,None,0.67
78366,124,None,16777200.0
78366,129,None,450.0
78366,136,None,1.0
78366,153,None,8.13e-07
78366,182,None,33096.0
78366,183,None,33097.0
78366,188,None,0.0
78366,192,None,8.0
78366,208,None,0.0
78366,209,None,0.0
78366,210,None,0.0
78366,211,None,26.0
78366,217,None,395.0
78366,246,None,395.0
78366,263,None,8250.0
78366,265,None,4875.0
78366,267,None,0.5
78366,268,None,0.9
78366,269,None,0.75
78366,270,None,0.55
78366,271,None,1.0
78366,272,None,0.5
78366,273,None,0.6
78366,274,None,0.8
78366,277,None,2.0
78366,278,None,2.0
78366,283,None,100.0
78366,422,None,1.0
78366,479,None,1400000.0
78366,482,None,2500.0
78366,484,None,0.75
78366,524,None,0.75
78366,525,None,1.0
78366,552,None,310.0
78366,564,None,205.0
78366,600,None,3.5
78366,633,None,8.0
78366,661,None,2000.0
78366,662,None,0.25
78366,743,None,-4.0
78366,747,None,10.0
78366,793,None,500.0
78366,1132,None,350.0
78366,1137,None,3.0
78366,1154,None,3.0
78366,1178,None,100.0
78366,1179,None,0.01
78366,1196,None,0.01
78366,1198,None,0.01
78366,1199,None,100.0
78366,1200,None,100.0
78366,1224,None,0.65
78366,1259,None,0.79
78366,1261,None,0.76
78366,1262,None,0.63
78366,1271,None,20.0
78366,1281,None,1.0
78366,1547,None,2.0
78366,1555,None,200.0
78366,1688,None,250.0
78366,1768,None,11324.0
78366,2043,None,12.5
78366,2045,None,1.0
78366,2113,None,1.0
78366,2115,None,1.0
78366,2574,None,50.0
78366,5796,None,2.14748e+12
78367,3,None,0.0
78367,9,None,1125.0
78367,11,None,53.0
78367,12,None,2.0
78367,13,None,4.0
78367,14,None,7.0
78367,15,None,0.0
78367,19,None,1.0
78367,21,None,0.0
78367,37,None,245.0
78367,48,None,210.0
78367,49,None,0.0
78367,55,None,320000.0
78367,70,None,2.7
78367,76,None,45000.0
78367,79,None,5000.0
78367,101,None,6.0
78367,102,None,0.0
78367,109,None,0.67
78367,110,None,0.67
78367,111,None,0.67
78367,113,None,0.67
78367,124,None,16777200.0
78367,129,None,450.0
78367,136,None,1.0
78367,153,None,8.13e-07
78367,182,None,33093.0
78367,183,None,33092.0
78367,188,None,0.0
78367,192,None,7.0
78367,208,None,0.0
78367,209,None,0.0
78367,210,None,0.0
78367,211,None,16.0
78367,217,None,395.0
78367,246,None,395.0
78367,263,None,1500.0
78367,265,None,1125.0
78367,267,None,0.5
78367,268,None,0.9
78367,269,None,0.75
78367,270,None,0.55
78367,271,None,1.0
78367,272,None,0.5
78367,273,None,0.6
78367,274,None,0.8
78367,277,None,2.0
78367,278,None,2.0
78367,283,None,50.0
78367,422,None,1.0
78367,479,None,625000.0
78367,482,None,500.0
78367,484,None,0.75
78367,524,None,0.75
78367,525,None,1.0
78367,552,None,73.0
78367,564,None,485.0
78367,600,None,4.5
78367,633,None,0.0
78367,661,None,2000.0
78367,662,None,0.25
78367,735,None,-4.0
78367,738,None,10.0
78367,793,None,300.0
78367,1132,None,350.0
78367,1137,None,3.0
78367,1154,None,3.0
78367,1178,None,100.0
78367,1179,None,0.01
78367,1196,None,0.01
78367,1198,None,0.01
78367,1199,None,100.0
78367,1200,None,100.0
78367,1224,None,0.85
78367,1259,None,0.79
78367,1261,None,0.63
78367,1262,None,0.25
78367,1271,None,10.0
78367,1281,None,1.0
78367,1547,None,1.0
78367,1555,None,40.0
78367,1768,None,11324.0
78367,2045,None,1.0
78367,2113,None,1.0
78367,2115,None,1.0
78367,5796,None,2.14748e+12
78368,1955,None,50.0
78369,3,None,0.0
78369,9,None,5250.0
78369,11,None,1200.0
78369,12,None,6.0
78369,13,None,5.0
78369,14,None,7.0
78369,15,None,0.0
78369,19,None,1.0
78369,21,None,0.0
78369,37,None,200.0
78369,48,None,450.0
78369,49,None,0.0
78369,55,None,575000.0
78369,70,None,0.59
78369,76,None,65000.0
78369,79,None,5500.0
78369,101,None,0.0
78369,102,None,6.0
78369,109,None,0.67
78369,110,None,0.67
78369,111,None,0.67
78369,113,None,0.67
78369,124,None,16777200.0
78369,129,None,450.0
78369,136,None,1.0
78369,153,None,8.13e-07
78369,182,None,33098.0
78369,183,None,33097.0
78369,188,None,0.0
78369,192,None,7.0
78369,208,None,0.0
78369,209,None,22.0
78369,210,None,0.0
78369,211,None,0.0
78369,217,None,397.0
78369,246,None,397.0
78369,263,None,6750.0
78369,265,None,6750.0
78369,267,None,0.4
78369,268,None,0.9
78369,269,None,0.75
78369,270,None,0.65
78369,271,None,1.0
78369,272,None,0.5
78369,273,None,0.6
78369,274,None,0.8
78369,277,None,2.0
78369,278,None,2.0
78369,283,None,100.0
78369,422,None,1.0
78369,479,None,1400000.0
78369,482,None,2300.0
78369,484,None,0.75
78369,524,None,0.75
78369,525,None,1.0
78369,552,None,225.0
78369,564,None,240.0
78369,600,None,3.5
78369,633,None,8.0
78369,661,None,2000.0
78369,662,None,0.25
78369,747,None,10.0
78369,748,None,5.0
78369,793,None,-25.0
78369,1132,None,350.0
78369,1137,None,3.0
78369,1154,None,3.0
78369,1178,None,100.0
78369,1179,None,0.01
78369,1196,None,0.01
78369,1198,None,0.01
78369,1199,None,100.0
78369,1200,None,100.0
78369,1224,None,0.65
78369,1259,None,0.79
78369,1261,None,0.71
78369,1262,None,0.76
78369,1271,None,75.0
78369,1281,None,1.0
78369,1547,None,2.0
78369,1555,None,200.0
78369,1768,None,11342.0
78369,2043,None,25.0
78369,2045,None,1.0
78369,2113,None,1.0
78369,2115,None,1.0
78369,2574,None,50.0
78369,2789,None,25.0
78369,5796,None,2.14748e+12
78370,1955,None,50.0
78393,1955,None,30.0
78414,3,None,0.0
78414,9,None,1274.0
78414,11,None,50.0
78414,12,None,4.0
78414,13,None,4.0
78414,14,None,5.0
78414,15,None,0.0
78414,19,None,1.0
78414,21,None,0.0
78414,37,None,325.0
78414,48,None,225.0
78414,49,None,0.0
78414,55,None,187500.0
78414,70,None,3.4675
78414,76,None,49000.0
78414,79,None,3500.0
78414,101,None,0.0
78414,102,None,5.0
78414,109,None,0.67
78414,110,None,0.67
78414,111,None,0.67
78414,113,None,0.67
78414,124,None,16777200.0
78414,129,None,2.0
78414,136,None,1.0
78414,153,None,1.35e-06
78414,182,None,3328.0
78414,183,None,12095.0
